"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000187997",6.48957184809514,-4.09056307302877,1.02707839660094,-3.98271746983117,6.81317327654597e-05,0.00158267709820757,"C17orf99","100141515"
"ENSG00000090104",4596.00077681042,-2.42328332352023,0.609236253770049,-3.97757570815029,6.9621459346701e-05,0.00161495758970572,"RGS1","5996"
"ENSG00000227145",8.83867781112724,-4.17076306925192,1.05042550685209,-3.97054626153436,7.17080302721356e-05,0.00165858874893242,"IL21-AS1","100996941"
"ENSG00000235295",2.39185276869901,-4.12994279160726,1.04353663738583,-3.95764043508163,7.5693785748748e-05,0.0017383172177716,"LINC01634","100192420"
"ENSG00000093134",24.6816253097105,-2.18689879519904,0.554044188887717,-3.94715591113662,7.90850591823746e-05,0.0018097578153039,"VNN3","55350"
"ENSG00000147614",11.3087890926953,-2.54645422027257,0.646354138047874,-3.93971983835889,8.15768188914968e-05,0.00186281503068155,"ATP6V0D2","245972"
"ENSG00000179934",4.15638901208407,-3.82083089099538,0.973662104441455,-3.9241856836846,8.70235965675973e-05,0.00196907669484579,"CCR8","1237"
"ENSG00000152192",6.95266780873013,-2.68924825369672,0.686344543125771,-3.91821903536854,8.92056287304055e-05,0.00201421190805827,"POU4F1","5457"
"ENSG00000233673",24.1852454911478,-2.52166448975106,0.646318717694247,-3.90158047526016,9.55666794750928e-05,0.00214582775222223,"ANAPC1P1","100286979"
"ENSG00000231752",6.92812264759475,-2.42581606685187,0.621986265097297,-3.90011195258855,9.61482177556999e-05,0.00215738414054618,"EMBP1","647121"
"ENSG00000231682",2.82527484047836,-4.82103850985951,1.23765069861651,-3.89531433646717,9.80714607330303e-05,0.00219595680222898,"LINC01891","105373934"
"ENSG00000238266",1.99834912330088,-4.78761921253742,1.2365677992477,-3.8716997284339,0.000108079044249491,0.00238595952723407,"LINC00707","100507127"
"ENSG00000215644",24.8769005227794,-2.69224312717887,0.697775376340221,-3.85832349272553,0.00011416747357759,0.00249575047591769,"GCGR","2642"
"ENSG00000102970",22.7735621011934,-3.5170888314776,0.912218827239684,-3.85553194743863,0.000115478247864873,0.00252269542695192,"CCL17","6361"
"ENSG00000169245",334.619691482845,-2.85993849177873,0.746109903817027,-3.83313299709273,0.000126521504313354,0.00274350998533244,"CXCL10","3627"
"ENSG00000260802",9.70468725767002,-3.5259915281304,0.921302765246223,-3.827180011978,0.000129619723468568,0.00280315683474316,"SERTM2","401613"
"ENSG00000179840",4.31873526524821,-3.20541592472589,0.839737238758652,-3.81716539028842,0.000134993682630135,0.00290380410916262,"PIK3CD-AS1","644997"
"ENSG00000114455",9.47782794863926,-2.13486447313473,0.560835918510575,-3.80657586768753,0.00014090408183788,0.00302287972379059,"HHLA2","11148"
"ENSG00000263080",5.94077253819886,-2.61476554480019,0.687161955674766,-3.80516634136503,0.000141708924329694,0.00303812634712419,"LOC105371083","105371083"
"ENSG00000109674",10.3052894486666,-2.27065667836096,0.597996184503205,-3.79710897360883,0.000146393444450934,0.00313231490626913,"NEIL3","55247"
"ENSG00000146049",11.3511905982039,2.41594895987379,0.636903957333935,3.79327044847845,0.000148676073558221,0.00317483930471844,"KAAG1","353219"
"ENSG00000150556",18.4416391074286,-2.40224472830127,0.633728756779315,-3.79065128827317,0.000150252779574344,0.00320025078687404,"LYPD6B","130576"
"ENSG00000166603",2.75711402901667,-5.30213661782292,1.39969940895491,-3.78805376633099,0.000151831996780766,0.00323153773623232,"MC4R","4160"
"ENSG00000160505",15.6719955696304,-3.7606473995006,0.996192279335645,-3.77502162735948,0.000159993781825358,0.00338293536328769,"NLRP4","147945"
"ENSG00000166211",3.84517280460185,-4.63993079897897,1.22994154310087,-3.77248075325679,0.000161632438199224,0.00341087786195955,"SPIC","121599"
"ENSG00000233093",25.4584655257481,-2.38614646932286,0.636318854279866,-3.74992262648466,0.00017688914145296,0.00368701875847622,"LINC00892","100128420"
"ENSG00000231858",1.95696599297465,-2.99807606362762,0.80581478896557,-3.72055229648523,0.000198787570946181,0.00407760951312745,"LOC105373805","105373805"
"ENSG00000255582",2.27389366294999,-4.44234488399008,1.19572828105203,-3.71517923794661,0.000203059706046214,0.00413892891679542,"OR10G2","26534"
"ENSG00000181126",226.483824146824,-2.09133164530937,0.563913283258439,-3.70860504158566,0.000208404204219887,0.00423448995803456,"HLA-V","352962"
"ENSG00000228495",12.8735390069094,-2.59197482509801,0.699551545942026,-3.70519490684223,0.000211228243404862,0.00428377781376574,"LINC01013","100507254"
"ENSG00000255221",1.65030953875227,-3.95573282606193,1.06818706935548,-3.70322103641335,0.000212879247991367,0.00431454887920191,"CARD17","440068"
"ENSG00000241163",47.4084219488648,-2.78955379448131,0.753862543840267,-3.70034805054909,0.000215303967259107,0.00435821694327626,"LINC00877","285286"
"ENSG00000125726",34.1718909277352,-2.72400441240905,0.737448668286641,-3.6938224035822,0.00022090811457897,0.00444101010903742,"CD70","970"
"ENSG00000185972",11.6149305028017,2.50546060600369,0.679195212774104,3.6888667041253,0.000225255188071658,0.00452276533809591,"CCIN","881"
"ENSG00000269720",9.14687231812937,-2.24938829857742,0.609823156200606,-3.68859115254303,0.00022549923932438,0.00452484978609481,"CCDC194","110806280"
"ENSG00000272666",17.6401767522106,-2.62127940083319,0.715526043231063,-3.66342976000764,0.000248860481117725,0.00491716612599174,"LOC105373098","105373098"
"ENSG00000179088",30.1801197930055,-3.60943105750742,0.986172809209815,-3.6600391166732,0.000252176748935214,0.00496748167346986,"C12orf42","374470"
"ENSG00000226935",5.19012606315024,-2.79420741076804,0.764577152299578,-3.65457874638819,0.000257604590733087,0.00504224299365004,"LINC00161","118421"
"ENSG00000152766",26.4070444271006,-2.37838902623337,0.65250404960561,-3.64501803118452,0.000267373054842831,0.00521272446378175,"ANKRD22","118932"
"ENSG00000110680",74.6919541127249,3.44687021857988,0.948097660995787,3.63556452081068,0.000277372557936021,0.00538166142775925,"CALCA","796"
"ENSG00000261760",8.02336256424803,2.31865566284948,0.638537409953438,3.63119783853941,0.000282108817662726,0.00546369934616177,"LOC100507334","100507334"
"ENSG00000054803",35.2426893969245,2.55639279049333,0.704478195054113,3.62877489813146,0.000284769408546706,0.00550531440153865,"CBLN4","140689"
"ENSG00000188848",78.9681254961153,-3.30730941124979,0.913218785097995,-3.62159590365292,0.000292791223767614,0.0056401203737826,"BEND4","389206"
"ENSG00000133063",151.665060768465,-2.03598826715456,0.562656938596035,-3.61852512160401,0.000296286742874331,0.00569309101987535,"CHIT1","1118"
"ENSG00000223914",9.48495377094126,-4.56021598666073,1.26028651845005,-3.61839622966772,0.000296434313879992,0.00569309101987535,"LINC02471","105369734"
"ENSG00000167618",5.96898579436851,-3.02164670696915,0.836244821026062,-3.61335177330202,0.000302264181085056,0.00577244377912699,"LAIR2","3904"
"ENSG00000170786",15.436248277466,-2.41052737011387,0.670284675712512,-3.59627402722804,0.000322807748560094,0.0061125086942723,"SDR16C5","195814"
"ENSG00000170128",11.4543319762858,-2.1429818518096,0.596464834577564,-3.59280501980864,0.000327137374790063,0.00617998509073547,"GPR25","2848"
"ENSG00000105251",7.38334588263925,-2.28744760172778,0.636807958535966,-3.59205247212467,0.000328083766375849,0.00619061450636441,"SHD","56961"
"ENSG00000100079",38.1258463496388,-2.30998404914376,0.64345980589923,-3.5899430360154,0.000330750233340334,0.00623728055462257,"LGALS2","3957"
"ENSG00000168078",36.212870345583,-2.06579342581828,0.576037403340165,-3.58621404415709,0.000335513601045297,0.00631603375223311,"PBK","55872"
"ENSG00000164265",8.01557415306918,-2.55957132539075,0.715944201265904,-3.5750988985804,0.000350095530290556,0.00653336170061022,"SCGB3A2","117156"
"ENSG00000137868",91.8556267997041,-2.25828276501183,0.64235100403131,-3.51565226930315,0.000438675125548461,0.00787224226971448,"STRA6","64220"
"ENSG00000078081",359.375671280871,-2.11049961147219,0.602407771866866,-3.50344021115752,0.000459289748529009,0.00821574000659049,"LAMP3","27074"
"ENSG00000197721",7.85464739294717,-2.56427415259423,0.732070058523183,-3.50277152130382,0.000460444232952967,0.00823085519139082,"CR1L","1379"
"ENSG00000254126",5.04256196678536,-3.45930613633069,0.990741313132661,-3.49163408296014,0.000480075440196165,0.00852979854260434,"CD8B2","927"
"ENSG00000224184",4.38558160632549,-3.18247859393553,0.921805003542185,-3.45244230797874,0.000555536259950695,0.00963802044937485,"MIR3681HG","100506457"
"ENSG00000258512",19.7022346651316,-2.00681452668308,0.58173106202619,-3.4497290203024,0.00056114952304192,0.00970833807531936,"LINC00239","145200"
"ENSG00000158402",13.5400029483104,-2.04809749166331,0.594916195862064,-3.44266554837275,0.000576011192526108,0.00990174594461768,"CDC25C","995"
"ENSG00000141096",12.7519257657167,-2.01226865024728,0.584593416699005,-3.44216782599068,0.000577072110865667,0.00991470113375485,"DPEP3","64180"
"ENSG00000104970",16.9114613770426,-2.51437896443939,0.731138267358579,-3.43899242686779,0.000583883567603059,0.0100050914457145,"KIR3DX1","90011"
"ENSG00000267123",4.99041327937995,-2.4346661827485,0.713334832723109,-3.41307625964979,0.00064233964896324,0.010896057953668,"SCAT1","101928710"
"ENSG00000258525",8.96227707221012,-2.08918125152586,0.612613176607218,-3.41027802094658,0.000648966880344414,0.0109746149691786,"LOC100506071","100506071"
"ENSG00000255772",2.17552338367836,-3.10512915026203,0.911228408199327,-3.40762987887752,0.000655297143458502,0.0110584820244937,"LINC01479","101927922"
"ENSG00000104951",86.113351375308,-2.08246995700588,0.616075351692236,-3.38021956451554,0.00072427945060704,0.0120523985318653,"IL4I1","259307"
"ENSG00000121570",9.86661299653248,-2.09931589036465,0.621783401023728,-3.37628165516843,0.000734726629950338,0.0122010753690055,"DPPA4","55211"
"ENSG00000212658",1.64334368413514,-4.07894249090127,1.21251858753072,-3.36402471091844,0.000768146651828941,0.0126325279652969,"KRTAP29-1","100533177"
"ENSG00000165509",26.9190002866007,2.13668826304876,0.63781569004572,3.35000893893907,0.000808089525106934,0.0132287248184172,"MAGEC3","139081"
"ENSG00000214336",1.31863814184598,-3.49999034947604,1.04770593044819,-3.34062282913566,0.00083590696252737,0.0135875939813139,"FOXI3","344167"
"ENSG00000169035",24.7831289356154,2.22541394986196,0.668433201713569,3.32929893990451,0.000870649004617389,0.0140181441032858,"KLK7","5650"
"ENSG00000124635",129.006793621506,-2.28359871932207,0.690948093969123,-3.30502209826506,0.000949689117768332,0.0149841902561922,"H2BC11","8970"
"ENSG00000230023",1.36442551004466,-3.44343722685042,1.04619633484905,-3.29138720156888,0.000996945887894414,0.0156048810571106,"LINC02800","284632"
"ENSG00000144481",4.45906342188341,-3.26672534544787,0.994949038449103,-3.28330921404773,0.00102596063559718,0.0159689560386775,"TRPM8","79054"
"ENSG00000258869",1.21083701189601,-4.11511732944268,1.25494997146518,-3.27910866808355,0.00104135527806648,0.0161462611254652,"LINC02312","100132612"
"ENSG00000136244",352.727721268457,2.50392374098821,0.765113552539702,3.27261715947488,0.00106556700385775,0.0164426518156261,"IL6","3569"
"ENSG00000135248",11.8022991999473,2.24579460956737,0.686602722684207,3.27087926594239,0.0010721367206819,0.0165082622186106,"FAM71F1","84691"
"ENSG00000187033",1.31245531516556,-3.52245407338353,1.07775894900212,-3.26831345417723,0.00108190471653034,0.0166311279578694,"SAMD7","344658"
"ENSG00000237541",438.678088373389,-2.94582378306443,0.904589126160732,-3.25653238345582,0.00112782064628821,0.0171571244569237,"HLA-DQA1","3117"
"ENSG00000249993",5.94526781416593,-2.92592564772547,0.901970027128448,-3.24392780216941,0.00117893624712627,0.0177838040905919,"BFSP2-AS1","85003"
"ENSG00000140835",20.1170711737181,-2.01177180097396,0.620889286151376,-3.24014578097178,0.00119468603490451,0.0179877459646425,"CHST4","10164"
"ENSG00000158050",1402.25699120044,-2.46400490612614,0.760807484441893,-3.23867069727063,0.00120088137029141,0.0180473396804017,"DUSP2","1844"
"ENSG00000183395",3.02349514243928,-3.13681023048876,0.971945863469012,-3.22735076961286,0.00124942193695211,0.0186551819609888,"PMCH","5367"
"ENSG00000255151",2.15744882180784,-4.92002918814376,1.52531812860311,-3.22557576408637,0.00125719555805275,0.0187279186870407,"GLYATL1B","100287520"
"ENSG00000205057",2.69855972628244,-5.30343807059298,1.65193474782345,-3.21044041090645,0.00132531743943982,0.0196159139912685,"CLLU1OS","574016"
"ENSG00000254521",16.1949159862843,-2.00983800737978,0.62993295196277,-3.19055861598834,0.00141998033122654,0.0207504915613024,"SIGLEC12","89858"
"ENSG00000237372",2.30831741482902,-4.11668386828569,1.29074772817216,-3.18937913151733,0.0014257874887036,0.0208164973350726,"UNQ6494","100129066"
"ENSG00000168594",2.96420031661868,-3.81594200976624,1.19895158241345,-3.18273236862899,0.00145892397905083,0.021166205534197,"ADAM29","11086"
"ENSG00000159516",2.32322232023357,3.23259460050003,1.02671085489781,3.14849559160622,0.00164113198649136,0.0231538105273853,"SPRR2G","6706"
"ENSG00000111536",3.72877891355844,-3.01754709256526,0.960148017059134,-3.14279365155364,0.00167343764531291,0.0234965792270089,"IL26","55801"
"ENSG00000233392",29.0089991280743,-2.34462210861968,0.747628133089367,-3.13608063266851,0.00171222120854164,0.0239266043805996,"LOC200772","200772"
"ENSG00000116031",37.1348780122226,-2.49808533321606,0.802911198106617,-3.11128470882822,0.00186275247642532,0.0256962682361433,"CD207","50489"
"ENSG00000124575",42.2237311408109,-2.82889454154996,0.910970661982919,-3.10536294922196,0.00190045668436403,0.0260714861299702,"H1-3","3007"
"ENSG00000163501",96.7207401986897,2.64850163270636,0.853103998172132,3.10454720453903,0.00190570515795447,0.0261101837055451,"IHH","3549"
"ENSG00000249534",3.16828392643915,2.53818602263008,0.821177852829425,3.09090900818206,0.00199544772851055,0.0271095226981564,"LINC01258","101928776"
"ENSG00000138684",1.56508576159929,-4.14399994086065,1.34447528989928,-3.08224328999836,0.00205446848856868,0.0277129934164536,"IL21","59067"
"ENSG00000130957",5.13781148516978,-2.26761924728699,0.738052126036301,-3.07243779577631,0.00212318079480055,0.0284023845460342,"FBP2","8789"
"ENSG00000249667",1.63567311902886,-4.06104694675758,1.32199433873845,-3.07190948384314,0.00212694211570727,0.0284238300174324,"LINC01259","106144599"
"ENSG00000133980",4.42802738291064,-3.23214017899719,1.05279967935803,-3.07004289834897,0.00214028026890557,0.0285482774520492,"VRTN","55237"
"ENSG00000116014",6.11592423529013,-2.43913090319431,0.794964040848237,-3.06822796738293,0.00215332280940416,0.0287103775901795,"KISS1R","84634"
"ENSG00000267593",1.37139790285279,-3.65451613301589,1.19325525869294,-3.06264406244389,0.00219390844479937,0.0291140516104653,"LINC01926","105372147"
"ENSG00000124391",4.71397016543732,-2.36810239160044,0.77348370143606,-3.06160606513595,0.00220152978733899,0.0291723039500122,"IL17C","27189"
"ENSG00000148123",1.48512971427994,3.27918725033845,1.07161404958927,3.0600450335597,0.00221303712769779,0.0292581816803268,"PLPPR1","54886"
"ENSG00000185130",4.59797193752396,-2.83945243377235,0.928248017036862,-3.05893724700474,0.00222123672681508,0.0293130569437281,"H2BC13","8340"
"ENSG00000267568",3.22458905721553,-2.60238752490778,0.850976338136194,-3.0581197247006,0.00222730569628519,0.0293811306608087,"LOC105371899","105371899"
"ENSG00000173404",10.5785492775493,-2.65937694495987,0.87122401018323,-3.05246057716037,0.00226973542921359,0.0297221117528432,"INSM1","3642"
"ENSG00000253214",2.27386736921333,-3.10921929919529,1.01919897902327,-3.05064993508428,0.00228346637142521,0.0297810533308027,"LOC105375924","105375924"
"ENSG00000171643",10.0773839883873,-2.08982161454525,0.686309131450763,-3.04501502133252,0.00232668688903006,0.0302469295573908,"S100Z","170591"
"ENSG00000092758",3756.11373343982,2.12719662231124,0.700601757276322,3.03624220210492,0.00239546856744825,0.0309168755189141,"COL9A3","1299"
"ENSG00000196890",19.2296682292145,-2.74027812300211,0.905594082814638,-3.02594526069027,0.00247857169968374,0.031777351197742,"H2BU1","128312"
"ENSG00000154165",59.5747725091979,-2.64656533574106,0.876246643637452,-3.02034290796791,0.00252488647965146,0.0321880628812461,"GPR15","2838"
"ENSG00000128322",10.4680579704909,-2.10428674503683,0.70180844523294,-2.99837763328481,0.00271421127532881,0.033997182069006,"IGLL1","3543"
"ENSG00000230943",3.19311573071702,-3.58199314501637,1.19594267540523,-2.99512110294305,0.00274335898622623,0.0342558904990617,"LINC02541","101927686"
"ENSG00000150275",13.5458607712677,-2.45010384187524,0.819286194663614,-2.99053475798065,0.00278489433290233,0.034613790656944,"PCDH15","65217"
"ENSG00000187848",33.7165077684347,-2.99315486078513,1.00110099908756,-2.98986302432343,0.00279102575069578,0.034663293638164,"P2RX2","22953"
"ENSG00000265929",1.00241843179399,-3.92051024178808,1.31232619075663,-2.98745103877541,0.00281314350637002,0.0348842768549328,"MIR5195","100847062"
"ENSG00000247151",2.16176755668491,-2.90388221866771,0.972338110646593,-2.98649429336536,0.00282196105080416,0.0348997298831917,"CSTF3-DT","338739"
"ENSG00000226397",2.10594108233559,-3.57552321766969,1.1998652242239,-2.97993736753428,0.00288307325586619,0.0355058174327399,"C12orf77","196415"
"ENSG00000208024",2.71487941199584,2.06195432441183,0.694937832328812,2.96710616185911,0.0030061714083685,0.0366718815358859,"MIR199A2","406977"
"ENSG00000197153",5.5243816384444,-2.56284478370838,0.865184545362192,-2.96219436355685,0.00305454897921027,0.037121686389152,"H3C12","8356"
"ENSG00000101292",2.25937562217678,-3.86005986572118,1.30564890112956,-2.95643021824757,0.00311222646688817,0.0376138814157751,"PROKR2","128674"
"ENSG00000163121",5.59084499210333,-2.33992701862803,0.791999883672691,-2.95445374029253,0.00313223108173026,0.0378377267252373,"NEURL3","93082"
"ENSG00000203814",172.272452914637,-2.37119737670897,0.803432975981254,-2.95133190645176,0.00316406714290639,0.038150893285881,"H2BC18","440689"
"ENSG00000197888",9.88912102570855,-2.5781009053631,0.876186036956761,-2.94241268020838,0.00325665615165538,0.0390684102267174,"UGT2B17","7367"
"ENSG00000164400",2.17403083451589,-3.70347772684714,1.26181017153698,-2.93505141295226,0.00333492426210702,0.0398093474810007,"CSF2","1437"
"ENSG00000184357",4.56604807246751,-3.22831313554272,1.10817403892282,-2.91318242636395,0.00357765530066687,0.0417643364440367,"H1-5","3009"
"ENSG00000105352",40.0597893391606,-2.0994042488489,0.721918337413191,-2.90809104028522,0.00363642456527204,0.0422973594171116,"CEACAM4","1089"
"ENSG00000175514",3.16745252964308,-2.310860476329,0.799786559194716,-2.88934647595947,0.00386043460780775,0.0443014283210327,"GPR152","390212"
"ENSG00000185736",31.4585655694706,-2.17068471388124,0.751473646206684,-2.88857064361272,0.00386997089761152,0.0443740159851931,"ADARB2","105"
"ENSG00000226807",7.2575726095017,2.28844520440958,0.792702480062089,2.88689043111148,0.00389069694496843,0.0444750390502189,"MROH5","389690"
"ENSG00000231787",1.36808753415846,-3.43517343432926,1.19573970328489,-2.87284383456723,0.00406795146447661,0.046126409816958,"H2BP9","115482691"
"ENSG00000090402",1.64722032914636,4.03106201253656,1.40531305587553,2.86844414892677,0.00412496019342665,0.0466839584710994,"SI","6476"
"ENSG00000139151",1.33656681312946,-2.96934130082798,1.03698913783185,-2.86342565461805,0.00419087150114041,0.047330297464402,"PLCZ1","89869"
"ENSG00000016490",3.86657755248596,2.19586769615548,0.767316570374012,2.8617493495353,0.0042130995105988,0.0475480478520395,"CLCA1","1179"
"ENSG00000169248",73.1500708791776,-2.44131872798323,0.853776552277779,-2.8594352017165,0.00424396111861462,0.0477960382035669,"CXCL11","6373"
"ENSG00000132437",9.84311588648446,2.52547219751873,0.888307749251855,2.84301493445905,0.0044688976332096,0.0496362998392912,"DDC","1644"
"ENSG00000245928",1.95896951537089,-2.53259815792679,0.893572484874997,-2.83423919244904,0.00459349358255732,0.0506093668575112,"LOC101928809","101928809"
"ENSG00000183822",3.40829007610087,-2.28022516834384,0.806417771959117,-2.82759786258709,0.00468986784568147,0.0514880149400335,"NCF4-AS1","107985578"
"ENSG00000267522",1.81078600842604,2.62560589974356,0.932731327183432,2.8149648491727,0.00487825693727208,0.052943773406667,"LINC01864","101928886"
"ENSG00000135903",2.76354951762314,2.26937410776997,0.809828274019244,2.80229053563033,0.00507411547721078,0.0544468578624202,"PAX3","5077"
"ENSG00000254415",110.448354127866,-2.15352521438301,0.769347496875647,-2.79915801783793,0.00512360572199902,0.0549230107063191,"SIGLEC14","100049587"
"ENSG00000138483",9.96632514578478,2.09301841573757,0.749799174402194,2.79143867743827,0.00524742998633827,0.0559786594870474,"CCDC54","84692"
"ENSG00000207205",0.913653259388752,-2.71155115973339,0.974543795981788,-2.7823799924781,0.00539618179510028,0.0571800334320873,"RNVU1-15","101954267"
"ENSG00000147256",4.77437033932359,2.11772151663866,0.76127970010107,2.78179165470655,0.00540597324165509,0.0572140952219185,"ARHGAP36","158763"
"ENSG00000075461",19.7211111265544,2.12372273632689,0.765635366213374,2.7738043852784,0.00554049820888635,0.0582691379426098,"CACNG4","27092"
"ENSG00000258483",2.18541868417067,-3.43524514427417,1.2405249243581,-2.76918671831742,0.00561964194598184,0.0588139367593415,"LINC02251","105371008"
"ENSG00000176177",3.53010815596298,-2.64090342980716,0.954769716521074,-2.76601088630032,0.00567466403980136,0.0591261899398791,"ENTHD1","150350"
"ENSG00000139223",1.34819897028394,3.42282852795629,1.24205675458715,2.75577465789316,0.00585533213533733,0.0604582253391713,"ANP32D","23519"
"ENSG00000131142",6.75591825881476,-2.16099713399803,0.788707411155577,-2.73992243946566,0.00614536845190185,0.0625706716532235,"CCL25","6370"
"ENSG00000234224",5.03225851938961,2.81197430732332,1.02816376232431,2.73494788511751,0.00623901530038285,0.0632346040495966,"TMEM229A","730130"
"ENSG00000137270",5.8072171035021,-2.58466609888066,0.947558648299777,-2.72771094804357,0.00637754654507117,0.0641052700384007,"GCM1","8521"
"ENSG00000251676",3.18333339981207,3.06289214186347,1.12301291103233,2.72738818207166,0.00638378899595942,0.064106330441316,"SNHG27","101927305"
"ENSG00000145451",4.39005230853481,-2.86499335742067,1.05423393209965,-2.71760685193905,0.00657559195732444,0.0654839660787131,"GLRA3","8001"
"ENSG00000229921",2.58333415855508,-2.32334532228022,0.85902150740958,-2.70464162100711,0.00683781155731804,0.0674912290328614,"KIF25-AS1","100505879"
"ENSG00000197978",3.2278618194399,2.52131875786307,0.932499186268449,2.70382944563474,0.00685454618696034,0.0676150373795361,"GOLGA6L9","440295"
"ENSG00000196131",1.18605249855049,2.94704467507627,1.09385793140396,2.69417498421735,0.00705631085066747,0.068951824926601,"VN1R2","317701"
"ENSG00000189099",1.16851560623438,2.41037945880368,0.894939274824006,2.69334414815764,0.0070739209228551,0.0690218002691982,"PRSS48","345062"
"ENSG00000147570",13.7603242694613,-2.3252007619748,0.863842511244606,-2.69169522419625,0.00710898777969094,0.06921502706684,"DNAJC5B","85479"
"ENSG00000249550",1.89472880318209,-3.38474243569709,1.25850810995803,-2.6894879809793,0.00715617239679457,0.0695066401429782,"LINC01234","100506465"
"ENSG00000186844",1.39236019844346,3.03058098763977,1.13040775987892,2.68096265365729,0.00734107082717993,0.0709125275183179,"LCE1A","353131"
"ENSG00000115602",1073.93663100997,2.42382816115388,0.904196635860334,2.68064275515428,0.00734809151273821,0.0709436028575737,"IL1RL1","9173"
"ENSG00000204033",2.20269626212947,-2.46223534466596,0.919054580645037,-2.67909588453152,0.00738212512710211,0.0711451423975282,"LRIT2","340745"
"ENSG00000180613",1.4859820531697,-3.92785982807843,1.4668538074269,-2.67774457699266,0.00741197168741545,0.0712668994465492,"GSX2","170825"
"ENSG00000137561",2.21752040525188,-2.123299958861,0.797934897893884,-2.66099397891402,0.00779103503313987,0.0738717415161008,"TTPA","7274"
"ENSG00000198685",0.880115815632152,2.90462822797184,1.10091460446736,2.63837741472885,0.00833038123092221,0.0776171183358176,"LINC01565","23434"
"ENSG00000254233",1.27416177620779,-3.55823985140051,1.35038855278252,-2.63497483303502,0.00841435216966832,0.0781604597118817,"LINC02365","105377586"
"ENSG00000106302",6.52999998671729,-2.50796114984462,0.952156557533138,-2.63397981141072,0.0084390505577498,0.0782905133112004,"HYAL4","23553"
"ENSG00000086967",152.582936219665,-2.0037752496283,0.765152737266014,-2.61879119296892,0.0088241942821309,0.0811866132612591,"MYBPC2","4606"
"ENSG00000215182",8.42333238855968,2.26811605478781,0.867129317290869,2.61566067432015,0.00890550104640563,0.0817749629047998,"MUC5AC","4586"
"ENSG00000226806",1.81609183087903,-4.81450488545141,1.85105848287184,-2.6009469338764,0.00929668334491636,0.0838833290847515,"LCT-AS1","100507600"
"ENSG00000261645",1.21616172185082,-2.76344034476304,1.07711210476866,-2.56560141932168,0.0102997106100049,0.0900785040690157,"DISC1FP1","101929222"
"ENSG00000218819",1.27272843733921,-4.02365598060145,1.56880073941667,-2.56479735093545,0.0103236079983333,0.0901492654057437,"TDRD15","100129278"
"ENSG00000152592",4.89050454213892,2.00973723816997,0.787161868651649,2.55314353782469,0.0106755491177885,0.0925711550213825,"DMP1","1758"
"ENSG00000173213",16.6479597651847,-2.07112924137159,0.812197977880116,-2.55003003919975,0.0107713637716324,0.0930768139945079,"TUBB8B","260334"
"ENSG00000258499",1.04349492315678,-3.28893619365343,1.29187918210486,-2.54585431765745,0.010901067185468,0.0939105916747356,"LINC02287","101929002"
"ENSG00000233922",1.77858613495379,-2.14894120195646,0.844226337380884,-2.54545624414337,0.0109135040495976,0.0939277465095532,"LINC01694","105372840"
"ENSG00000167941",6.06071447221501,2.0293167319685,0.797631133594562,2.54417944147101,0.0109534798552529,0.0942410005195382,"SOST","50964"
"ENSG00000089225",237.40085976074,2.36384744111916,0.929590361568446,2.54289151312926,0.0109939357730989,0.0944895538024122,"TBX5","6910"
"ENSG00000152430",3.76782574877477,2.3068868626785,0.908738224994861,2.53856038981033,0.0111309590677566,0.0952779572233294,"BOLL","66037"
"ENSG00000240403",3.80115887827638,-2.74751731753597,1.08316526305743,-2.53656335855953,0.0111946483567461,0.0956078676227556,"KIR3DL2","3812"
"ENSG00000229425",2.39521663886432,-2.61142400807398,1.03162376381897,-2.53137248254804,0.0113617121562866,0.0967274418033624,"LOC101927745","101927745"
"ENSG00000228016",2.31088092245359,-2.11495661444466,0.837336286968365,-2.52581507258214,0.0115430224308356,0.0979866250337651,"RAPGEF4-AS1","91149"
