"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000066279",114.044300567029,-2.85037749008018,0.482811475660231,-5.90370700319905,3.55423161799201e-09,1.06074068065851e-06,"ASPM","259266"
"ENSG00000086730",791.995181701793,-2.27319586614477,0.38597059203818,-5.88955716584724,3.87231843355102e-09,1.12385075431737e-06,"LAT2","7462"
"ENSG00000270164",213.52005215847,-2.48302914833724,0.421621474342835,-5.88923785774298,3.87980697692994e-09,1.12385075431737e-06,"LINC01480","101927931"
"ENSG00000198286",937.23923805128,-2.60444500836927,0.443724293592482,-5.86951187027231,4.37080061572954e-09,1.24172764415716e-06,"CARD11","84433"
"ENSG00000132185",270.986786340323,-4.81037150008,0.820603804286889,-5.86199025028924,4.57351885278559e-09,1.28159450675639e-06,"FCRLA","84824"
"ENSG00000185905",248.605171664037,-2.81726471590357,0.480670994266523,-5.86110822060849,4.59788186949763e-09,1.28159450675639e-06,"C16orf54","283897"
"ENSG00000122543",17.1879529524371,-2.53628936768113,0.432956881112155,-5.85806457485109,4.68292572190414e-09,1.28595216719729e-06,"OCM","654231"
"ENSG00000007129",128.950036324828,-2.08976973797572,0.356771850078407,-5.85744009096138,4.70056298846909e-09,1.28595216719729e-06,"CEACAM21","90273"
"ENSG00000124557",16.1903494378182,-3.4254382822647,0.585225159599257,-5.85319722858519,4.82211706970287e-09,1.29522064492219e-06,"BTN1A1","696"
"ENSG00000226979",58.8839023990801,-2.91742688849983,0.498328102773278,-5.854429786849,4.78649368851463e-09,1.29522064492219e-06,"LTA","4049"
"ENSG00000143119",2802.54831323686,-2.5864064923098,0.442464396477142,-5.8454567483904,5.05180188914285e-09,1.33268338050549e-06,"CD53","963"
"ENSG00000015285",904.0720292717,-2.21963313901153,0.379693858188291,-5.84584946831246,5.03989656177171e-09,1.33268338050549e-06,"WAS","7454"
"ENSG00000162897",78.9511309833262,-7.61364640706545,1.30302675054913,-5.84304689359357,5.12545816335548e-09,1.3401485565885e-06,"FCAMR","83953"
"ENSG00000089685",44.7938874071612,-2.85963702677859,0.490664431408076,-5.82809114280445,5.60649580649747e-09,1.42801314740323e-06,"BIRC5","332"
"ENSG00000243811",486.15661591258,-2.00261460851194,0.344162594430748,-5.8188037890181,5.92702592324294e-09,1.49675134981313e-06,"APOBEC3D","140564"
"ENSG00000163534",804.392329837548,-4.33772953447044,0.748474027396028,-5.7954309377462,6.81459672828789e-09,1.68166547387759e-06,"FCRL1","115350"
"ENSG00000186854",220.96507715043,-2.39058120397791,0.413328930978286,-5.78372580482032,7.30639996886835e-09,1.75508043479825e-06,"TRABD2A","129293"
"ENSG00000123329",2274.25962774065,-2.50371353579146,0.432888220084898,-5.78374143630066,7.3057207291991e-09,1.75508043479825e-06,"ARHGAP9","64333"
"ENSG00000123219",88.4484493259697,-2.00439425419816,0.348618286254104,-5.74953848731041,8.94873814335006e-09,2.11519533746737e-06,"CENPK","64105"
"ENSG00000159753",1359.38386145946,-2.93119794686952,0.510073609986067,-5.74661752634015,9.10463555135567e-09,2.13496477778059e-06,"CARMIL2","146206"
"ENSG00000166707",140.919409510113,-2.01789346866007,0.351683273263013,-5.73781473863545,9.59059399500075e-09,2.19661775330459e-06,"ZCCHC18","644353"
