"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000131584",4971.29443158209,0.195888429585993,0.189979217508039,1.03110451845979,0.302491809132122,0.896671343770957,"ACAP3","116983"
"ENSG00000169972",461.675732111397,-0.0512888840332092,0.156454639331232,-0.327819515307724,0.743048130903711,0.97777375906321,"PUSL1","126789"
"ENSG00000127054",8950.52551563432,0.0614952602416392,0.129318798419426,0.475532258211901,0.63440764636071,0.970749822330184,"INTS11","54973"
"ENSG00000224051",1608.4768529962,-0.00249208378349434,0.127145095325783,-0.0196003139335331,0.984362213399379,0.998153910907305,"CPTP","80772"
"ENSG00000169962",224.897748959451,0.30680783616224,0.347961466885334,0.881729344655696,0.377923188182424,0.919285823970154,"TAS1R3","83756"
"ENSG00000107404",5756.40758160172,-0.00398190402268367,0.122236243619367,-0.0325754776552441,0.974013125445555,0.997311248228347,"DVL1","1855"
"ENSG00000162576",8482.67492959426,0.132555970709506,0.218340373648324,0.607107006801277,0.543779900482152,0.956982039188032,"MXRA8","54587"
"ENSG00000175756",3334.76067944326,0.0630320874278876,0.158355728653691,0.39804109370576,0.690599894662613,0.975119699983204,"AURKAIP1","54998"
"ENSG00000221978",28621.8855678095,-0.0413022128279183,0.174004319931842,-0.237363146179914,0.812375077898955,0.986982772795038,"CCNL2","81669"
"ENSG00000224870",1107.01797087343,-0.0251436667056111,0.163982881120944,-0.153331046105151,0.878137218894474,0.990607151674755,"MRPL20-AS1","148413"
"ENSG00000242485",2767.99416069959,-0.00999795116125518,0.157878124386436,-0.0633270201309421,0.949506099987063,0.994991118409333,"MRPL20","55052"
"ENSG00000235098",475.776540246019,-0.0487328066341711,0.355299490214868,-0.137159798919779,0.890904486340797,0.990910977468597,"ANKRD65","441869"
"ENSG00000205116",2.43022764246436,-0.377031926919077,0.772444841913193,-0.488102070803196,0.625477544373083,0.968572302203727,"TMEM88B","643965"
"ENSG00000179403",6543.50661908888,0.453952379000205,0.355184645107934,1.27807433472316,0.201223217412976,0.852845341290522,"VWA1","64856"
"ENSG00000215915",778.924301313889,0.120981303556502,0.276386880083678,0.437724480698483,0.661586021059863,0.972644571284569,"ATAD3C","219293"
"ENSG00000160072",2320.27639897961,-0.107908848958724,0.186064615121781,-0.579953630023076,0.561945888270047,0.959652785337099,"ATAD3B","83858"
"ENSG00000197785",1391.38825682743,-0.0552049475432254,0.166843096399038,-0.330879423450592,0.740735565067067,0.97777375906321,"ATAD3A","55210"
"ENSG00000205090",113.273161502706,0.318664011343756,0.265927665553245,1.1983108665313,0.23079601776511,0.870227047076051,"TMEM240","339453"
"ENSG00000160075",6106.23884900185,0.15840169966606,0.114519778219029,1.38318203309041,0.166609057360883,0.834627197148973,"SSU72","29101"
"ENSG00000228594",497.59129128905,0.247417740807964,0.358371931885071,0.690393746816395,0.489946608060509,0.944335822106079,"FNDC10","643988"
"ENSG00000197530",6091.15711633574,0.441687810795157,0.195303700941073,2.2615434764773,0.0237256236433298,0.529854328167666,"MIB2","142678"
"ENSG00000189409",27.8523447395431,0.85115846287738,0.460665243647737,1.84767241421896,0.0646497469607441,0.709508081161549,"MMP23B","8510"
